,genes,symbol,entrezgene,log_fold_change,p_val,pval_adj,total_num_of_ligands,path,geneNames,num_genesinpathway,num_genesinbigM,geneNamesDE,num_genesDE,hypergeometric
24,ENSG00000160867,FGFR4,2264,1.9360939,8.057715912450049e-08,5.266348064568392e-06,4,WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY,"HGF,nan,GNGT2,nan,OSMR,GNG11,GNG10,GNG7,GNG5,GNG4,LAMA1,GNG3,GNB3,GNB2,nan,nan,PPARGC1A,RAB10,nan,NOS2,FOXO3,NOS3,ULK1,FOXO1,VWF,nan,HIF1A,IRS2,PDGFA,PDGFB,PDGFRA,nan,VTN,INSR,LPAR1,PIK3C2A,PIK3C2B,GHR,MDM2,FLT4,RPTOR,FLT1,PDGFRB,RHEB,ITGA6,ACACA,PIK3CG,PIK3R1,PIK3R2,KDR,ITGA2,PHLPP2,IKBKB,PIK3CA,PIK3CB,PDPK1,PIK3CD,CAB39L,PTEN,nan,nan,FN1,AKT1S1,nan,RAB14,IRS1,MAP2K1,MAP2K2,nan,nan,nan,CDC37,ITGAE,TSC1,nan,NRAS,RAB2A,IL3RA,CREB1,HSP90AA1,nan,IL2RB,nan,nan,nan,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA7,nan,TEK,ITGB3,ITGB4,ITGB5,nan,CREB3L2,SREBF1,ITGB7,IL6R,ANGPT1,ANGPT2,EFNA2,EFNA1,PDGFD,PPP2R3C,HSP90AB1,CDKN1B,CDKN1A,IL4R,ATF6B,nan,CASP9,MTOR,ATF2,ITGAV,TSC2,ITGAX,ITGB1,ITGB2,PTK2,EFNA5,EFNA4,EFNA3,TNR,TNXB,nan,PPP2R2B,COL4A4,nan,nan,COL4A2,FGF7,nan,COL4A1,nan,COL3A1,COL2A1,PPP2R1B,nan,nan,EGF,FGF2,COL1A2,FGF1,nan,COL1A1,IFNAR2,IFNAR1,IL7R,ITGB8,PPP2CA,PPP2CB,EGFR,nan,PPP2R1A,LPAR6,RAF1,FGFR4,FGFR2,FGFR3,COL6A2,FGFR1,COL5A2,PHLPP1,GSK3B,FGF14,FGF13,COL5A1,FGF12,COL4A6,LAMA2,FGF11,LAMA3,nan,nan,PPP2R3A,PIK3IP1,PPP2R5A,EPHA2,PPP2R5B,PPP2R5C,RELN,PPP2R5D,PPP2R5E,CREB5,RPS6KB2,RPS6KB1,EPAS1,nan,FGF22,LPAR3,IGF1R,RPS6,LAMB2,nan,LAMB3,EIF4B,LAMC1,F2R,nan,IGF1,LAMC2,PPP2R2D,LAMA4,LAMA5,EIF4EBP1,LAMB1,EIF4E,ITGA11,THBS1,THBS3,THBS2,STRADA,RAB11B,TNC,TBC1D1,EIF4E2,GNG12,VEGFD,SLC2A1,nan,SLC2A3,nan,FGF18,SLC2A4,RAB8A,nan,PRKAA1,PRKAA2,LINC02478,SOS1,MET,nan,HRAS,THBS4,LPAR5,nan,nan,nan,HSP90B1,KIT,PDGFC,ELAVL1,FGF17,FGF16,LPAR4,MLST8,PFKFB4,HIF3A,DDIT4,EPOR,AKT3,nan,CREB3,nan,PFKFB2,PFKFB3,COL5A3,CAB39,STK11,KITLG,NGFR,JAK1,JAK2,JAK3,NGF,MAPK1,MAPK3,PIK3R4,CREB3L1,nan,nan,GYS1,COL11A2,COL11A1,FOXA1,CREB3L4,AKT1,AKT2,PGF,KRAS,PELO,SPP1,VEGFA,nan,VEGFC,VEGFB,CSF3,BAD,CSF1R,GNG2,CSF1,GRB2,COMP,LAMC3,GNB4,LIPE,GNB1,LPAR2,CRTC2,nan,nan,ATF4,nan,ITGA8,IKBKG,ITGA10,nan",309,258,"GNG3,NOS2,PDGFRA,FLT4,KDR,IL3RA,TEK,ITGB4,ITGB7,IL6R,ANGPT1,EFNA5,COL4A4,COL3A1,COL2A1,COL1A2,FGFR4,FGFR2,COL4A6,LAMA2,RELN,THBS2,FGF17,FGF16,HIF3A,JAK3,ITGA10",27,0.08162882412301074
25,ENSG00000160867,FGFR4,2264,1.9360939,8.057715912450049e-08,5.266348064568392e-06,4,WP_HIPPOMERLIN_SIGNALING_DYSREGULATION,"IGF1R,CCND1,FOXM1,MYC,AJUBA,CDH1,RBX1,TAFAZZIN,LATS1,ITGA11,PDGFRA,SAV1,INSR,LINC02478,MET,CDH2,nan,LIN28B,HRAS,KIT,FLT4,nan,FLT1,PDGFRB,ITGA6,PRKAR1A,KDR,MST1,PLCB4,ITGA1,PRKAR1B,PAK1,PRKAR2A,ITGA2,CTNNA1,CDH12,CCN2,CDH10,NTRK1,nan,NTRK2,CDH8,nan,CDH6,DDB1,CDH5,CDH4,nan,PRKACA,PRKACB,nan,CDH11,PAK3,CUL4A,nan,nan,TEAD4,ITGAE,NF2,TEAD1,nan,NRAS,nan,TEAD3,nan,PAK2,NGFR,nan,nan,YY1AP1,CTNNB1,nan,CDH15,CDH13,PRKAR2B,ITGA2B,STK3,ITGA3,ITGA4,PAK4,ITGA5,ITGA7,TEK,ITGB3,ITGB4,TEAD2,AMOT,ITGB5,nan,ITGB7,CDH24,CDH22,LATS2,PPP1R14A,CD44,ITGAV,PPP1CB,PPP1CC,ITGAX,ITGB1,ITGB2,PTK2,PPP1R12A,KRAS,VGLL4,nan,nan,nan,CSF1R,ITGB8,EGFR,DCAF1,PPP1CA,FGFR4,FGFR2,FGFR3,FGFR1,ITGA8,ITGA10,EPHA2,nan,PAK6,CXCL10",123,104,"MYC,CDH1,PDGFRA,FLT4,KDR,CCN2,CDH10,TEK,ITGB4,ITGB7,CDH22,FGFR4,FGFR2,ITGA10",14,0.023295669384712066
26,ENSG00000160867,FGFR4,2264,1.9360939,8.057715912450049e-08,5.266348064568392e-06,4,WP_MAPK_SIGNALING_PATHWAY,"MAP3K11,MAP4K1,MAP3K6,MYC,FAS,nan,MAPK8IP3,LAMTOR3,PDGFA,PDGFB,FLNB,FLNA,ARAF,RRAS,nan,MAP3K20,CACNG4,FLNC,CD14,MAPKAPK5,PDGFRB,RELA,RELB,nan,PAK1,IL1A,HSPA6,IKBKB,MAP2K5,MAP2K6,HSPA2,MAP2K7,HSPA1L,HSPA1B,PLA2G4B,HSPA1A,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K1,MAP2K2,MAP2K3,TNF,NFATC1,NRAS,FOS,CACNG8,CACNG6,CACNG7,PAK2,HSPB1,RASGRP3,IL1R1,HSPA8,IL1B,NF1,MKNK1,CASP3,TNFRSF1A,MAP4K2,TAOK1,MAP3K2,CHUK,LRRK2,ATF2,NFATC3,NFKB1,RAC2,NFKB2,RAC3,MAP4K4,nan,nan,FGF7,nan,FGF5,nan,nan,ELK4,EGF,FGF2,CRKL,FGF1,CRK,ELK1,SRF,MRAS,TAOK3,RAC1,EGFR,nan,PPP3CA,TP53,RAF1,PPP3CB,FGFR4,FGFR2,FGFR3,FGFR1,RAPGEF2,nan,TAB2,DUSP2,DUSP1,FGF14,FGF13,FGF12,FGF11,nan,CACNA1H,CACNA1G,BDNF,DUSP7,nan,DUSP6,DUSP4,DUSP3,RPS6KA3,TAOK2,TGFB3,TGFBR1,TGFBR2,FGF22,TGFB1,PPP5D1P,TGFB2,MAP4K3,DUSP9,CDC25B,DUSP8,PPP3CC,DUSP10,CDC42,PPP3R1,nan,PPP5C,PTPN7,DAXX,MEF2C,RRAS2,IL1R2,MAP3K7,MAPK8IP1,STMN1,GNG12,nan,MAP3K1,MAP3K4,ARRB1,MAP3K5,FGF18,ARRB2,nan,TRAF2,TRAF6,PLA2G4A,SOS1,HRAS,MAPK8IP2,nan,nan,CACNA1A,nan,nan,CACNA1C,NTF4,nan,nan,nan,nan,FGF17,FGF16,RASGRP2,NLK,CACNA2D2,MAPK12,RPS6KA5,NTRK1,CACNA2D1,NTRK2,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,AKT3,PRKACA,SOS2,PRKACB,MAP2K4,nan,MAPKAPK3,RASGRP1,DDIT3,nan,GADD45A,nan,PRKCD,PRKCG,NR4A1,MAPKAPK2,MAP3K14,BRAF,STK3,PRKCA,PLA2G4C,STK4,TAB1,NGF,MAPK1,MAPK3,RPS6KA4,MAPK7,CACNA2D4,DUSP16,JUND,RAP1A,ECSIT,RAP1B,MKNK2,MAPT,AKT1,AKT2,KRAS,JUN,nan,MAP3K12,nan,nan,GNA12,GRB2,MAPK14,MAPK8,MAX,PPM1A,PPM1B,MAP3K13,nan,MAP3K8,nan,CACNA2D3,ATF4,IKBKG,RASA1,PTPRR,RASA2,RASGRF1,RASGRF2",249,218,"MAP4K1,MAP3K6,MYC,FAS,HSPA2,MAPK10,RASGRP3,IL1R1,FGFR4,FGFR2,DUSP2,DUSP1,CACNA1G,IL1R2,CACNA1C,FGF17,FGF16,RASGRP2",18,0.43527866393076453
27,ENSG00000160867,FGFR4,2264,1.9360939,8.057715912450049e-08,5.266348064568392e-06,4,WP_OSTEOBLAST_DIFFERENTIATION,"nan,nan,RBPJ,nan,WNT4,NOTCH1,NOTCH2,NOTCH3,NOTCH4,FGF18,PIK3C2A,PIK3C2B,STAT1,nan,PIK3C3,BMP2,nan,BMP4,HES6,BMPR1A,FZD3,FZD5,BMPR1B,BMPR2,FZD1,WNT3,PIK3CG,FZD4,nan,PIK3R1,SMAD1,WNT6,PIK3R2,WNT5A,FZD8,WNT7B,MAPK12,SMAD4,SOX9,FZD9,WNT7A,FZD6,nan,FZD7,nan,PIK3CA,PIK3CB,WNT1,PIK3CD,nan,MAPK11,MAPK9,nan,MAPK10,MAPK13,GLI3,GLI2,PTCH1,PRKCD,nan,WNT9A,PRKCE,PRKCG,PRKCH,PRKCI,PRKD1,SMAD5,WNT10B,SMAD9,WNT2B,WNT11,CTNNB1,WNT10A,PRKCA,PRKCB,JAG2,PRKDC,MAPK1,MAPK3,PIK3R4,MAPK4,MAPK6,MAPK7,nan,PRKCZ,DLL4,HEY2,PRKCQ,nan,PPARG,DLL1,nan,nan,FGF7,nan,FGF5,SMO,nan,nan,FGF2,FGF1,MAPK14,HEY1,MAPK8,PIK3R3,LRP6,LRP5,nan,FGFR4,FGFR2,JAG1,FGFR3,FGFR1,RUNX2,FZD2,WNT5B,nan,HES2,DLL3",119,99,"NOTCH3,WNT6,MAPK10,FGFR4,FGFR2,HES2",6,0.7178544072685263
28,ENSG00000160867,FGFR4,2264,1.9360939,8.057715912450049e-08,5.266348064568392e-06,4,WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,"H2AC16,MAGI1,SMARCA2,MAGI2,EP300,nan,ATM,BRCA1,MORF4L1,MYC,KANSL1,IL17RD,MYB,MYBL1,FOXO3,PRKDC,NFIB,BCORL1,NSD1,TLK1,FOXP2,KDM6B,JMJD1C,BRD1,FBXW7,BCOR,H1-4,ARID5B,MAML3,CREBBP,nan,NOTCH1,KDM6A,AKT1,MYCN,nan,SETD2,HRAS,UHRF1,MGA,CMTR2,CHEK1,DTX4,ARID4B,MAX,CHEK2,FGF16,SMARCE1,MYCBP,ARID1A,SMC1A,KAT6A,TP53,RAF1,NCOR1,FGFR4,ERBB2,PIK3CA,CEBPA,PTEN,SRCAP,CTBP1,ATRX,MAP2K2,KMT2C,ERBIN",66,63,"MYC,FOXP2,MYCN,FGF16,FGFR4",5,0.41962683923073246
29,ENSG00000160867,FGFR4,2264,1.9360939,8.057715912450049e-08,5.266348064568392e-06,4,WP_PATHWAYS_REGULATING_HIPPO_SIGNALING,"PRKD3,IGF1R,CDC42,CDH1,TAFAZZIN,LATS1,nan,PDGFRA,INSR,PRKAA1,PRKAA2,PRKAB1,MET,PRKAB2,CDH2,nan,KIT,FLT4,nan,FLT1,PDGFRB,PRKAG2,PRKAG1,PLCB2,SMAD2,PRKAR1A,PLCB3,SMAD3,KDR,PLCB4,MST1,PRKAR1B,PRKAR2A,CDH12,CDH10,NTRK1,nan,NTRK2,CDH8,RHOA,nan,CDH6,CDH5,CDH4,nan,PRKACA,PRKACB,nan,TCF7,TCF7L2,CDH11,PRKCD,PRKCE,PRKCG,PRKCH,PRKCI,TEAD4,NF2,TEAD1,TEAD3,NGFR,TCF7L1,nan,nan,YY1AP1,CTNNB1,nan,CDH15,CDH13,PRKAR2B,STK3,PRKCA,PRKCB,TEK,TEAD2,CDH24,CDH22,LATS2,PRKCZ,nan,LEF1,MTOR,PRKCQ,GNAI2,nan,GNA11,CSF1R,RAC1,EGFR,FGFR4,FGFR2,PLCB1,FGFR3,FGFR1,GNAS,GNAQ,GNAL,GNAI3,EPHA2",99,87,"CDH1,PDGFRA,FLT4,KDR,CDH10,TEK,CDH22,FGFR4,FGFR2",9,0.1784808142509831
30,ENSG00000160867,FGFR4,2264,1.9360939,8.057715912450049e-08,5.266348064568392e-06,4,WP_PI3KAKT_SIGNALING_PATHWAY,"HGF,nan,GNGT2,nan,OSMR,GNG11,GNG10,MCL1,CCND1,GNG7,BCL2,GNG5,MYC,GNG4,BCL2L1,nan,PKN3,LAMA1,GNG3,GNB3,GNB2,nan,nan,MYB,FOXO3,RBL2,NOS3,VWF,nan,PDGFA,PDGFB,PDGFRA,PIK3AP1,nan,VTN,INSR,LPAR1,GHR,MDM2,nan,nan,FLT4,FLT3LG,RPTOR,nan,nan,FLT1,PDGFRB,RHEB,ITGA6,PIK3CG,PIK3R1,PIK3R2,KDR,RELA,ITGA1,nan,ITGA2,PHLPP2,IKBKB,PIK3CA,PIK3CB,PDPK1,PIK3CD,PTEN,nan,nan,FN1,nan,IRS1,MAP2K1,MAP2K2,nan,nan,CDC37,TSC1,NRAS,IL3RA,nan,CREB1,nan,HSP90AA1,nan,CDK6,nan,nan,IL2RB,nan,nan,CDK4,nan,nan,THEM4,CDK2,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA7,nan,TEK,ITGB3,ITGB4,ITGB5,nan,CREB3L2,ITGB7,IL7,nan,nan,IL6R,ANGPT1,ANGPT2,EFNA2,EFNA1,PDGFD,nan,nan,PPP2R3C,IL6,nan,HSP90AB1,CDKN1B,nan,CDKN1A,CHUK,IL4R,nan,ATF6B,nan,CASP9,nan,nan,MTOR,ATF2,ITGAV,TSC2,ITGB1,PTK2,EFNA5,EFNA4,EFNA3,TNR,NFKB1,nan,PPP2R2A,TNXB,nan,PPP2R2B,COL4A4,nan,nan,nan,COL4A2,FGF7,nan,COL4A1,FGF5,COL2A1,PPP2R1B,nan,nan,EGF,FGF2,COL1A2,FGF1,nan,COL1A1,IFNAR2,IFNAR1,IL7R,ITGB8,PPP2CA,PPP2CB,RAC1,EGFR,nan,PPP2R1A,LPAR6,TP53,nan,RAF1,TGFA,COL9A1,FGFR4,FGFR2,COL6A3,FGFR3,COL6A2,FGFR1,COL6A1,PHLPP1,GSK3B,FGF14,FGF13,FGF12,COL4A6,LAMA2,FGF11,COL4A5,LAMA3,nan,nan,PPP2R3A,PPP2R5A,BDNF,EPHA2,PPP2R5B,PPP2R5C,RELN,PPP2R5D,PPP2R5E,CREB5,RPS6KB2,RPS6KB1,nan,FGF22,LPAR3,nan,IGF1R,RPS6,LAMB2,LAMB3,EIF4B,BCL2L11,LAMC1,F2R,nan,nan,IGF1,LAMC2,COL9A3,COL9A2,PPP2R2D,LAMA4,LAMA5,EIF4EBP1,LAMB1,EIF4E,ITGA11,THBS1,THBS3,G6PC3,THBS2,PPP2R3B,TNC,EIF4E2,GNG12,VEGFD,nan,FGF18,nan,PRKAA1,PRKAA2,LINC02478,SOS1,MET,nan,HRAS,THBS4,LPAR5,nan,nan,nan,HSP90B1,KIT,CCND2,PDGFC,nan,CCND3,NTF4,CCNE1,SGK2,FGF17,LPAR4,CCNE2,MLST8,SGK3,DDIT4,NTRK1,NTRK2,EPOR,AKT3,SOS2,nan,nan,CREB3,KITLG,STK11,PKN1,PKN2,nan,LAMB4,NGFR,JAK1,BRCA1,JAK2,JAK3,PRKCA,NGF,TLR4,MAPK1,MAPK3,CREB3L1,nan,TLR2,nan,GYS1,CREB3L4,AKT1,nan,AKT2,PCK2,PGF,KRAS,SPP1,VEGFA,nan,VEGFC,VEGFB,CSF3,nan,BAD,CSF1R,GNG2,CSF1,GRB2,COMP,LAMC3,GNB4,SGK1,PIK3R3,GNB1,LPAR2,nan,nan,nan,ATF4,nan,ITGA8,IKBKG,GNB5,ITGA10,nan,nan",345,269,"MYC,GNG3,PDGFRA,FLT4,KDR,IL3RA,TEK,ITGB4,ITGB7,IL6R,ANGPT1,EFNA5,COL4A4,COL2A1,COL1A2,FGFR4,FGFR2,COL6A3,COL4A6,LAMA2,RELN,COL9A3,THBS2,FGF17,JAK3,TLR2,ITGA10",27,0.11921685047998026
31,ENSG00000160867,FGFR4,2264,1.9360939,8.057715912450049e-08,5.266348064568392e-06,4,WP_RAS_SIGNALING,"PTPN11,RASSF1,GNGT2,nan,nan,RALBP1,HTR7,GNG11,GNG10,RASAL2,IGF1R,GNG7,PLA2G12A,GNG5,GNG4,BCL2L1,nan,GNG3,GNB3,GNB2,PLA1A,nan,CDC42,RASSF5,RALA,SHC4,RALB,GAB1,RRAS2,SHC2,nan,nan,PDGFRA,nan,RGL1,GNG12,nan,RRAS,CALM1,INSR,nan,CALM2,CALM3,PLA2G6,SHOC2,nan,ABL1,SYNGAP1,nan,BRAP,PLA2G4A,ABL2,MET,SOS1,PLA2G5,HRAS,KIT,nan,FLT4,nan,FLT1,nan,PDGFRB,RASGRP2,PLA2G1B,PIK3R1,RAPGEF5,PIK3R2,KDR,RELA,PAK1,IKBKB,PIK3CA,nan,ARF6,PIK3CB,TIAM1,PIK3CD,NTRK1,NTRK2,RHOA,PLA2G4B,PRKACA,AKT3,KSR2,PRKACB,SOS2,nan,nan,MAPK9,MAPK10,RASGRP1,REL,MAP2K1,MAP2K2,PAK3,PRKCG,NRAS,nan,RASA4B,PAK2,NGFR,nan,RASGRP3,PLCG1,NF1,PLCG2,PLA2G4C,PRKCA,KSR1,PLD1,PRKCB,PLAAT3,STK4,PAK4,PLD2,GRIN2B,GRIN2A,LAT,nan,TEK,MAPK1,MAPK3,nan,RASAL3,RAP1A,EXOC2,CHUK,RAP1B,ETS2,ETS1,RGL2,AKT1,PLA2G3,SHC3,AKT2,TTBK1,RALGDS,RAB5A,KRAS,RAB5B,NFKB1,RAC2,RAC3,BAD,CSF1R,GNG2,GRB2,GNB4,ELK1,MRAS,AFDN,MAPK8,nan,RASA4,FOXO4,PIK3R3,RAB5C,RAC1,EGFR,CALML4,SHC1,nan,nan,RAF1,RIN1,GNB1,FGFR4,FGFR2,FGFR3,FGFR1,nan,RASA3,nan,PLCE1,GNB5,IKBKG,GAB2,RASA1,EPHA2,RASA2,RASGRF1,nan,RASGRF2,PAK6",185,158,"GNG3,PDGFRA,PLA2G5,FLT4,RASGRP2,KDR,MAPK10,RASA4B,RASGRP3,GRIN2B,TEK,RASAL3,FGFR4,FGFR2",14,0.3228026446558089
32,ENSG00000160867,FGFR4,2264,1.9360939,8.057715912450049e-08,5.266348064568392e-06,4,WP_REGULATION_OF_ACTIN_CYTOSKELETON,"ARPC5,FGF22,F2R,nan,CDC42,BRK1,RRAS2,PDGFA,ROCK2,PDGFB,WAS,PDGFRA,nan,CFL2,CFL1,GNG12,PXN,RRAS,PIP4K2A,FGF18,NCKAP1,nan,WASF1,CD14,PIP4K2B,PIK3C2A,PIK3C2B,nan,PIK3C3,SOS1,PIP5K1A,nan,ROCK1,MYH10,ENAH,PDGFRB,FGF17,FGF16,PIP4K2C,IQGAP1,PIK3CG,PIK3R1,PIK3R2,RASSF7,TMSB4X,PAK1,ITGA1,ARHGEF1,nan,CHRM3,GIT1,PIK3CA,PIK3CB,PIK3CD,nan,nan,RHOA,DIAPH3,FN1,PIP5K1C,RDX,SOS2,nan,MSN,MYL3,MAP2K1,MAP2K2,MYLK,PAK3,NRAS,ARHGAP35,nan,PAK2,CYFIP2,BAIAP2,BRAF,SSH1,CHRM5,APC2,PFN1,SLC9A1,PAK4,MAPK1,MAPK3,PIK3R4,MAPK4,MAPK6,nan,APC,SSH3,ACTB,PTK2,PPP1R12A,KRAS,nan,BCAR1,ARHGEF4,RAC2,RAC3,nan,ABI2,ARHGEF7,nan,nan,FGF7,nan,FGF5,nan,GNA12,nan,nan,EGF,FGF2,FGF1,FGD1,CRK,DOCK1,MRAS,VCL,PIK3R3,ACTG1,GNA13,RAC1,EGFR,nan,PIP5KL1,EZR,ARHGEF6,WASF2,RAF1,FGFR4,FGFR2,FGFR3,FGFR1,FGF14,CSK,FGF13,FGF12,FGF11,nan,BDKRB1,BDKRB2,LIMK1,DIAPH1,SSH2,VIL1,nan,PAK6,GSN,ACTN1",150,128,"PDGFRA,FGF17,FGF16,FGFR4,FGFR2,GSN",6,0.9115425172432483
33,ENSG00000117525,F3,2152,1.8179386,1.4685046633766848e-07,8.60779366724838e-06,3,WP_BLOOD_CLOTTING_CASCADE,"VWF,nan,SERPINE1,SERPINB2,SERPINF2,nan,nan,nan,nan,F3,F12,nan,nan,KLK1,F10,KLKB1,nan,nan,F8,nan,nan,PLAT,PLAU",23,12,"SERPINE1,F3,F10",3,0.013301282409472657
34,ENSG00000117525,F3,2152,1.8179386,1.4685046633766848e-07,8.60779366724838e-06,3,WP_COMPLEMENT_AND_COAGULATION_CASCADES,"nan,SERPINA1,CD46,SERPINF2,nan,nan,F3,nan,F2R,CLTC,nan,nan,SERPING1,nan,nan,nan,C1R,C1S,C2,LMAN1,C3,C3AR1,VWF,THBD,nan,SERPIND1,F12,CLU,MASP2,F10,nan,F8,nan,SERPINA5,PROC,C5AR1,PROS1,nan,nan,nan,CFD,KLKB1,nan,nan,C8G,C9,TFPI,SERPINE1,CFH,SERPINC1,CFI,nan,BDKRB1,PLAT,PLAU,PLAUR,CFB,MASP1,CD55",59,41,"SERPINA1,F3,C2,C3,THBD,F10,SERPINA5,SERPINE1,SERPINC1",9,0.0014736192794725792
35,ENSG00000117525,F3,2152,1.8179386,1.4685046633766848e-07,8.60779366724838e-06,3,WP_MACROPHAGE_MARKERS,"CD14,nan,RAC2,CD74,nan,LYZ,CD83,CD68,F3",9,7,"CD74,F3",2,0.015204713174684446
36,ENSG00000117525,F3,2152,1.8179386,1.4685046633766848e-07,8.60779366724838e-06,3,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,"OCLN,CLTC,TBCA,FOXO3,LMAN1,FOXO1,NOS3,GAB1,TPCN2,nan,LDB2,PNP,LUC7L,FLNB,PXN,FLII,CSRP2,CSRP1,NOTCH4,SCUBE2,RPL10A,PSMD11,GIPC1,MYH11,TRAF3IP2,FLT1,ARPC5L,CALR,PSMD4,CALU,RCN1,ELOC,ELOA,MYH9,IDH2,KDR,RELA,MYO1C,CTNNA1,CCN2,nan,HYOU1,MAP2K6,CAMKK2,MAP2K7,HSPA1A,FN1,CDH5,GJA1,DNAJA1,MAPK9,CAPN2,MYL2,MAP2K1,MAP2K2,MAP2K3,NFATC1,NFATC2,CREB1,FHOD1,HSP90AA1,SLC25A25,SND1,HSPB1,CTNNB1,RND1,CAPZB,MYO6,ASCC3,ITGB3,ITGB5,nan,EIF2A,TXNIP,CNP,ETS1,CREBBP,GAPDH,LRRC59,ATF2,MTOR,ITGAV,PTGS2,ITGB1,RAB4A,SRC,PTK2,RAB5A,NFKB1,NFKBIA,NAP1L1,EWSR1,PBXIP1,SRP54,CRK,CXCL8,GIGYF2,ELK1,nan,CRIP2,AFDN,SRF,CAV1,FOXO4,PPP2CA,PTMA,RAC1,DKK1,PTPN1,PPP3CA,RAF1,ENG,AP2S1,COPG1,CBL,MAPKAP1,MMP2,SRPK1,STIP1,MMP10,NCK1,PTPN9,NCL,PTPN11,PDIA6,PTPN14,IGFBP3,FHL2,F3,PRKD2,MMRN2,nan,CDC42,MMP14,HTRA1,NCF2,PTPN6,FSCN1,SSR4,HDAC5,SSR3,MEF2C,VPS39,SHC2,INPP4B,PTPRJ,SELE,MOV10,ZNF555,CFL1,PRRC2C,CCN1,CLIC1,IGFBP7,ZC3H15,EPB41,DPM1,ARNT,MAP3K5,ATP6V1E1,ARRB2,WASF1,PRKAA1,STAT1,PLA2G4A,PRKAA2,PLA2G5,STAT3,HRAS,HLX,ICAM1,TMEM170A,BMP2,EPHB2,RCAN2,TAL1,NRP2,SOD2,IQGAP1,MAPK12,PLCB3,MLST8,SLC7A1,SARS1,PTK2B,NRARP,EPS15,nan,CACNA2D1,PALM2AKAP2,ANXA1,IER5,EPRS1,HMGB1,MAP2K4,STAT6,PLAU,TNFRSF25,SET,PLAUR,PRKCD,PRKCE,PRKCI,P4HA2,PRKD1,ERG,nan,NR4A1,RPL13A,PLCG1,SLC8A1,PRKCA,PRKCB,PFN1,CCT7,ERN1,PRKG1,PGK1,MAPK1,MAPK3,PLOD3,VAV2,YWHAE,PRKCZ,BSG,DLL4,AKT1,PGD,PGF,CYCS,HERPUD1,ARHGEF15,LOC101928143,VEGFA,ADAM9,HDAC1,BIRC5,nan,MAPK8,RPS11,VCL,NEXN,SYNJ1,ADAMTS9,SHB,SOD2-OT1,EZR,PPM1G,SLC25A11,SHC1,RAB11A,HDAC9,PPP1CA,SDF2L1,ADAM10,ATF4,ALDOA,TUBB8,FADD,RAB37,nan,SMARCA2,NUMB,EEA1,SIAH2,NAPA,CHAC1,CCND1,BCL2,FAS,BCL2L1,SHROOM2,KATNAL2,CCL2,INPP5K,ADAMTS1,P4HB,FXR2,EIF3H,DNAJB9,EIF3D,EIF3F,RPL5,FJX1,FBXW11,S1PR1,TUBA1C,TNFRSF10C,TRPC1,MAPKAPK5,TRPC3,ABL1,MICAL2,RICTOR,EPN1,MDM2,ARF4,HDAC4,RPL7,ACACA,ACACB,RPL18A,PIK3R1,ARMCX1,PIK3R2,SDCBP,TMOD1,TMSB4X,UBAP2L,PAK1,PIK3CA,PDPK1,ARF6,RHOA,RHOC,AKT1S1,nan,PRKRA,RPL27,PRDX2,RPL26,TEAD4,BIN1,PAK2,ADRB2,HDAC7,MKNK1,PDE4DIP,FARSB,ACP1,ABCF2,AP2A1,LARP7,C15orf39,RCAN1,SPIRE1,nan,BCAR1,QKI,TFCP2,TNXB,TRIP4,TFAM,FAF1,HBEGF,ACTG1,NDRG1,EGR1,GRSF1,RACK1,CDC42BPB,PABPC1,BRD4,ACOT9,JAG1,EIF2AK3,RPLP2,GSK3B,EGR3,DHX29,LRRFIP2,GPC1,EPHA2,DUSP5,NR4A3,TAOK2,RBM39,USP10,RPS6KB1,PRDX6,MIR1915HG,FMNL3,RPS6,APOLD1,EIF4E,ATP6V0D1,ROCK2,ATF6,STAM,FRS2,TPM3,ITCH,TXN,TXNDC5,CTNND1,EIF4G2,EIF4G1,CGNL1,nan,DHX36,TMOD3,ROCK1,ACKR3,LDHA,RPS6KA5,NCF1,CCDC124,HGS,NOX4,MAPKAPK2,RHOJ,TKT,nan,GLUD1,GATA2,NR4A2,CCRL2,AMOT,RAP1A,nan,DECR1,RAP1B,SEMA6D,JUN,SH2D2A,TMSB10,DNAJB4,nan,KANK1,nan,RAPGEF1,nan,GRB10,FUT1,DOK1,GRB2,MAPK14,FGD5,KCNC3,FYN,CSK,FAM120A,TPP1,LIMK1,SH3BGRL3,OCRL,PTPRZ1",437,420,"LDB2,KDR,CCN2,MYL2,TXNIP,F3,CCN1,PLA2G5,TAL1,ADAMTS9,FAS,SHROOM2,TRPC1,GPC1,MIR1915HG,NCF1,KANK1",17,0.9995873411281188
